timestamp,ph,biogas_production,anomaly,cause
2024-02-17 14:00:00,6.94,47.0,0,
2024-02-17 16:00:00,7.4,49.71,0,
2024-02-17 18:00:00,6.85,56.95,0,
2024-02-17 20:00:00,7.01,41.99,0,
2024-02-17 22:00:00,6.94,74.07,0,Produksi naik drastis
2024-02-18 00:00:00,6.9,30.32,0,
2024-02-18 02:00:00,7.12,54.8,0,
2024-02-18 04:00:00,7.36,54.03,0,
2024-02-18 06:00:00,7.45,33.13,0,
2024-02-18 08:00:00,6.65,47.31,0,
2024-02-18 10:00:00,7.43,43.92,0,
2024-02-18 12:00:00,6.99,33.56,0,
2024-02-18 14:00:00,5.9,34.16,0,pH rendah
2024-02-18 16:00:00,6.96,36.44,0,
2024-02-18 18:00:00,7.48,32.02,0,
2024-02-18 20:00:00,6.99,47.85,0,
2024-02-18 22:00:00,6.83,52.17,0,
2024-02-19 00:00:00,7.13,30.97,0,
2024-02-19 02:00:00,6.74,49.76,0,
2024-02-19 04:00:00,6.58,45.97,0,
2024-02-19 06:00:00,6.63,33.1,0,
2024-02-19 08:00:00,6.63,35.18,0,
2024-02-19 10:00:00,6.65,47.04,0,
2024-02-19 12:00:00,6.64,38.89,0,
2024-02-19 14:00:00,7.14,58.15,0,
2024-02-19 16:00:00,6.68,54.56,0,
2024-02-19 18:00:00,6.85,59.51,0,
2024-02-19 20:00:00,7.4,37.79,0,
2024-02-19 22:00:00,6.97,59.09,0,
2024-02-20 00:00:00,7.17,42.94,0,
2024-02-20 02:00:00,6.67,40.43,0,
2024-02-20 04:00:00,6.69,31.51,0,
2024-02-20 06:00:00,6.54,31.58,0,
2024-02-20 08:00:00,6.67,50.76,0,
2024-02-20 10:00:00,6.78,43.74,0,
2024-02-20 12:00:00,6.68,36.8,0,
2024-02-20 14:00:00,7.18,15.28,0,Produksi turun
2024-02-20 16:00:00,6.62,37.59,0,
2024-02-20 18:00:00,6.96,47.33,0,
2024-02-20 20:00:00,6.71,40.78,0,
2024-02-20 22:00:00,6.86,54.71,0,
2024-02-21 00:00:00,7.0,54.62,0,
2024-02-21 02:00:00,7.19,44.32,0,
2024-02-21 04:00:00,6.54,40.52,0,
2024-02-21 06:00:00,7.3,40.88,0,
2024-02-21 08:00:00,7.13,54.17,0,
2024-02-21 10:00:00,6.58,39.85,0,
2024-02-21 12:00:00,7.37,36.27,0,
2024-02-21 14:00:00,7.42,32.54,0,
2024-02-21 16:00:00,6.56,44.0,0,
2024-02-21 18:00:00,6.78,44.46,0,
2024-02-21 20:00:00,7.31,55.23,0,
2024-02-21 22:00:00,7.25,36.64,0,
2024-02-22 00:00:00,6.68,41.43,0,
2024-02-22 02:00:00,6.71,54.25,0,
2024-02-22 04:00:00,6.87,54.71,0,
2024-02-22 06:00:00,6.98,41.54,0,
2024-02-22 08:00:00,7.12,43.77,0,
2024-02-22 10:00:00,6.87,39.1,0,
2024-02-22 12:00:00,6.96,57.98,0,
2024-02-22 14:00:00,7.25,33.56,0,
2024-02-22 16:00:00,6.54,58.01,0,
2024-02-22 18:00:00,6.75,50.52,0,
2024-02-22 20:00:00,7.21,45.95,0,
2024-02-22 22:00:00,7.4,30.98,0,
2024-02-23 00:00:00,7.01,44.27,0,
2024-02-23 02:00:00,7.03,42.23,0,
2024-02-23 04:00:00,6.61,34.84,0,
2024-02-23 06:00:00,6.95,49.69,0,
2024-02-23 08:00:00,7.03,59.13,0,
2024-02-23 10:00:00,6.74,46.87,0,
2024-02-23 12:00:00,6.77,51.44,0,
2024-02-23 14:00:00,6.88,32.05,0,
2024-02-23 16:00:00,8.21,17.94,0,pH tinggi
2024-02-23 18:00:00,6.82,33.49,0,
2024-02-23 20:00:00,6.71,48.38,0,
2024-02-23 22:00:00,6.83,58.15,0,
2024-02-24 00:00:00,6.62,49.85,0,
2024-02-24 02:00:00,7.39,32.3,0,
2024-02-24 04:00:00,7.09,40.64,0,
2024-02-24 06:00:00,7.18,46.52,0,
2024-02-24 08:00:00,7.29,42.1,0,
2024-02-24 10:00:00,7.0,55.01,0,
2024-02-24 12:00:00,6.59,54.44,0,
2024-02-24 14:00:00,7.04,48.35,0,
2024-02-24 16:00:00,7.09,41.2,0,
2024-02-24 18:00:00,7.25,37.66,0,
2024-02-24 20:00:00,6.93,33.18,0,
2024-02-24 22:00:00,6.63,40.65,0,
2024-02-25 00:00:00,6.78,42.4,0,
2024-02-25 02:00:00,6.86,50.27,0,
2024-02-25 04:00:00,7.15,49.74,0,
2024-02-25 06:00:00,7.07,32.1,0,
2024-02-25 08:00:00,6.86,41.86,0,
2024-02-25 10:00:00,7.49,35.45,0,
2024-02-25 12:00:00,7.5,21.92,0,Produksi turun
2024-02-25 14:00:00,6.74,54.82,0,
2024-02-25 16:00:00,6.6,31.26,0,
2024-02-25 18:00:00,6.65,42.58,0,
2024-02-25 20:00:00,6.75,35.05,0,
2024-02-25 22:00:00,6.66,56.38,0,
2024-02-26 00:00:00,6.69,46.71,0,
2024-02-26 02:00:00,6.79,36.94,0,
2024-02-26 04:00:00,6.67,45.07,0,
2024-02-26 06:00:00,7.4,51.94,0,
2024-02-26 08:00:00,6.58,58.74,0,
2024-02-26 10:00:00,7.02,36.61,0,
2024-02-26 12:00:00,6.91,56.59,0,
2024-02-26 14:00:00,7.48,58.03,0,
2024-02-26 16:00:00,6.61,57.49,0,
2024-02-26 18:00:00,6.9,49.06,0,
2024-02-26 20:00:00,7.47,48.89,0,
2024-02-26 22:00:00,7.37,42.1,0,
2024-02-27 00:00:00,7.32,52.57,0,
2024-02-27 02:00:00,6.76,45.94,0,
2024-02-27 04:00:00,6.67,50.32,0,
2024-02-27 06:00:00,7.17,42.85,0,
2024-02-27 08:00:00,7.43,51.94,0,
2024-02-27 10:00:00,7.06,54.73,0,
2024-02-27 12:00:00,7.07,34.39,0,
2024-02-27 14:00:00,7.92,20.7,0,pH tinggi
2024-02-27 16:00:00,7.27,46.21,0,
2024-02-27 18:00:00,7.35,23.05,0,Produksi turun
2024-02-27 20:00:00,6.82,42.94,0,
2024-02-27 22:00:00,6.93,41.37,0,
2024-02-28 00:00:00,7.01,57.45,0,
2024-02-28 02:00:00,6.88,21.86,0,Maintenance
2024-02-28 04:00:00,6.61,55.33,0,
2024-02-28 06:00:00,7.11,44.52,0,
2024-02-28 08:00:00,6.79,45.42,0,
2024-02-28 10:00:00,7.08,39.25,0,
2024-02-28 12:00:00,6.65,47.19,0,
2024-02-28 14:00:00,6.98,39.76,0,
2024-02-28 16:00:00,7.03,31.18,0,
2024-02-28 18:00:00,6.55,38.16,0,
2024-02-28 20:00:00,6.84,30.19,0,
2024-02-28 22:00:00,6.63,59.35,0,
2024-02-29 00:00:00,6.56,58.97,0,
2024-02-29 02:00:00,6.19,26.71,0,pH rendah
2024-02-29 04:00:00,6.82,51.85,0,
2024-02-29 06:00:00,7.31,40.37,0,
2024-02-29 08:00:00,6.75,50.13,0,
2024-02-29 10:00:00,7.18,54.16,0,
2024-02-29 12:00:00,7.26,58.4,0,
2024-02-29 14:00:00,7.1,42.01,0,
2024-02-29 16:00:00,6.91,87.65,0,Produksi naik drastis
2024-02-29 18:00:00,6.91,37.98,0,
2024-02-29 20:00:00,6.85,59.71,0,
2024-02-29 22:00:00,7.43,30.77,0,
2024-03-01 00:00:00,7.33,48.11,0,
2024-03-01 02:00:00,7.47,49.79,0,
2024-03-01 04:00:00,6.62,50.64,0,
2024-03-01 06:00:00,7.23,33.61,0,
2024-03-01 08:00:00,7.44,58.16,0,
2024-03-01 10:00:00,6.68,35.44,0,
2024-03-01 12:00:00,6.57,48.68,0,
2024-03-01 14:00:00,7.24,36.68,0,
2024-03-01 16:00:00,7.07,39.22,0,
2024-03-01 18:00:00,7.34,46.39,0,
2024-03-01 20:00:00,6.64,42.52,0,
2024-03-01 22:00:00,7.3,34.81,0,
2024-03-02 00:00:00,6.7,35.13,0,
2024-03-02 02:00:00,6.06,32.32,0,pH rendah
2024-03-02 04:00:00,6.66,52.72,0,
2024-03-02 06:00:00,7.31,56.94,0,
2024-03-02 08:00:00,7.17,32.52,0,
2024-03-02 10:00:00,6.89,22.58,0,Produksi turun
2024-03-02 12:00:00,6.86,33.01,0,
2024-03-02 14:00:00,7.03,19.77,0,Produksi turun
2024-03-02 16:00:00,6.89,49.85,0,
2024-03-02 18:00:00,7.32,48.07,0,
2024-03-02 20:00:00,6.94,34.89,0,
2024-03-02 22:00:00,6.88,37.01,0,
2024-03-03 00:00:00,6.96,30.71,0,
2024-03-03 02:00:00,6.8,55.05,0,
2024-03-03 04:00:00,7.25,59.24,0,
2024-03-03 06:00:00,7.0,34.06,0,
2024-03-03 08:00:00,6.73,36.94,0,
2024-03-03 10:00:00,7.4,56.05,0,
2024-03-03 12:00:00,7.21,74.07,0,Produksi naik drastis
2024-03-03 14:00:00,7.04,42.59,0,
2024-03-03 16:00:00,7.41,31.52,0,
2024-03-03 18:00:00,7.12,31.18,0,
2024-03-03 20:00:00,6.62,47.22,0,
2024-03-03 22:00:00,7.44,41.79,0,
2024-03-04 00:00:00,7.13,30.86,0,
2024-03-04 02:00:00,6.61,80.24,0,Produksi naik drastis
2024-03-04 04:00:00,6.64,30.34,0,
2024-03-04 06:00:00,7.29,53.62,0,
2024-03-04 08:00:00,7.12,39.19,0,
2024-03-04 10:00:00,7.03,31.21,0,
2024-03-04 12:00:00,7.39,47.65,0,
2024-03-04 14:00:00,7.29,41.93,0,
2024-03-04 16:00:00,6.65,59.21,0,
2024-03-04 18:00:00,6.81,46.33,0,
2024-03-04 20:00:00,8.25,34.24,0,pH tinggi
2024-03-04 22:00:00,7.24,51.28,0,
2024-03-05 00:00:00,6.53,38.14,0,
2024-03-05 02:00:00,7.07,57.13,0,
2024-03-05 04:00:00,7.26,41.24,0,
2024-03-05 06:00:00,7.38,46.5,0,
2024-03-05 08:00:00,6.84,31.52,0,
2024-03-05 10:00:00,7.32,42.78,0,
2024-03-05 12:00:00,6.61,54.97,0,
2024-03-05 14:00:00,7.35,54.17,0,
2024-03-05 16:00:00,6.63,36.73,0,
2024-03-05 18:00:00,6.9,36.78,0,
2024-03-05 20:00:00,8.29,29.59,0,pH tinggi
2024-03-05 22:00:00,6.65,57.91,0,
2024-03-06 00:00:00,6.73,32.86,0,
2024-03-06 02:00:00,7.22,43.5,0,
2024-03-06 04:00:00,7.22,40.12,0,
2024-03-06 06:00:00,7.09,18.59,0,Produksi turun
2024-03-06 08:00:00,7.19,32.51,0,
2024-03-06 10:00:00,7.04,36.33,0,
2024-03-06 12:00:00,6.75,52.57,0,
2024-03-06 14:00:00,6.85,31.54,0,
2024-03-06 16:00:00,6.68,44.78,0,
2024-03-06 18:00:00,7.41,43.26,0,
2024-03-06 20:00:00,7.08,40.03,0,
2024-03-06 22:00:00,5.84,21.78,0,pH rendah
2024-03-07 00:00:00,6.96,45.9,0,
2024-03-07 02:00:00,7.45,34.84,0,
2024-03-07 04:00:00,6.65,47.16,0,
2024-03-07 06:00:00,7.09,54.16,0,
2024-03-07 08:00:00,7.01,52.8,0,
2024-03-07 10:00:00,7.11,34.62,0,
2024-03-07 12:00:00,6.52,34.48,0,
2024-03-07 14:00:00,7.37,38.05,0,
2024-03-07 16:00:00,7.43,40.83,0,
2024-03-07 18:00:00,7.07,42.25,0,
2024-03-07 20:00:00,7.2,50.39,0,
2024-03-07 22:00:00,7.42,31.7,0,
2024-03-08 00:00:00,7.06,83.68,0,Produksi naik drastis
2024-03-08 02:00:00,6.65,41.76,0,
2024-03-08 04:00:00,7.08,50.91,0,
2024-03-08 06:00:00,7.11,35.8,0,
2024-03-08 08:00:00,6.92,49.25,0,
2024-03-08 10:00:00,7.24,37.79,0,
2024-03-08 12:00:00,7.43,56.58,0,
2024-03-08 14:00:00,7.43,56.87,0,
2024-03-08 16:00:00,6.95,38.92,0,
2024-03-08 18:00:00,6.61,36.9,0,
2024-03-08 20:00:00,7.48,42.34,0,
2024-03-08 22:00:00,7.34,37.22,0,
2024-03-09 00:00:00,6.62,50.17,0,
2024-03-09 02:00:00,7.42,54.78,0,
2024-03-09 04:00:00,7.37,50.19,0,
2024-03-09 06:00:00,7.02,54.73,0,
2024-03-09 08:00:00,7.09,41.91,0,
2024-03-09 10:00:00,6.9,34.69,0,
2024-03-09 12:00:00,6.55,52.14,0,
2024-03-09 14:00:00,6.84,40.81,0,
2024-03-09 16:00:00,7.3,50.14,0,
2024-03-09 18:00:00,6.5,38.12,0,
2024-03-09 20:00:00,6.83,32.44,0,
2024-03-09 22:00:00,6.9,59.78,0,
2024-03-10 00:00:00,7.04,34.69,0,
2024-03-10 02:00:00,7.42,59.65,0,
2024-03-10 04:00:00,6.85,59.32,0,
2024-03-10 06:00:00,6.85,53.81,0,
2024-03-10 08:00:00,7.24,49.78,0,
2024-03-10 10:00:00,6.95,47.33,0,
2024-03-10 12:00:00,6.72,55.98,0,
2024-03-10 14:00:00,6.95,38.68,0,
2024-03-10 16:00:00,7.21,77.04,0,Produksi naik drastis
2024-03-10 18:00:00,6.68,48.58,0,
2024-03-10 20:00:00,7.0,42.34,0,
2024-03-10 22:00:00,6.92,42.82,0,
2024-03-11 00:00:00,7.41,39.91,0,
2024-03-11 02:00:00,6.86,46.93,0,
2024-03-11 04:00:00,7.08,55.52,0,
2024-03-11 06:00:00,7.13,36.05,0,
2024-03-11 08:00:00,6.51,58.03,0,
2024-03-11 10:00:00,7.16,50.67,0,
2024-03-11 12:00:00,6.68,54.7,0,
2024-03-11 14:00:00,7.46,46.69,0,
2024-03-11 16:00:00,6.65,53.39,0,
2024-03-11 18:00:00,6.91,30.49,0,
2024-03-11 20:00:00,6.59,54.55,0,
2024-03-11 22:00:00,7.5,31.2,0,
2024-03-12 00:00:00,7.0,56.7,0,
2024-03-12 02:00:00,7.1,59.76,0,
2024-03-12 04:00:00,6.57,38.82,0,
2024-03-12 06:00:00,7.25,36.31,0,
2024-03-12 08:00:00,7.92,19.55,0,pH tinggi
2024-03-12 10:00:00,7.4,37.59,0,
2024-03-12 12:00:00,6.71,55.97,0,
2024-03-12 14:00:00,6.69,33.09,0,
2024-03-12 16:00:00,6.54,33.78,0,
2024-03-12 18:00:00,6.97,59.37,0,
2024-03-12 20:00:00,7.06,50.22,0,
2024-03-12 22:00:00,6.57,55.41,0,
2024-03-13 00:00:00,7.28,39.73,0,
2024-03-13 02:00:00,6.95,50.29,0,
2024-03-13 04:00:00,7.02,47.83,0,
2024-03-13 06:00:00,6.94,48.09,0,
2024-03-13 08:00:00,6.9,50.48,0,
2024-03-13 10:00:00,6.95,21.93,0,Produksi turun
2024-03-13 12:00:00,6.66,42.87,0,
2024-03-13 14:00:00,6.68,38.28,0,
2024-03-13 16:00:00,7.36,53.06,0,
2024-03-13 18:00:00,7.45,36.79,0,
2024-03-13 20:00:00,6.87,50.77,0,
2024-03-13 22:00:00,6.77,37.0,0,
2024-03-14 00:00:00,7.14,48.76,0,
2024-03-14 02:00:00,6.91,52.41,0,
2024-03-14 04:00:00,8.1,22.5,0,pH tinggi
2024-03-14 06:00:00,6.66,31.8,0,
2024-03-14 08:00:00,7.03,20.05,0,Produksi turun
2024-03-14 10:00:00,7.16,48.18,0,
2024-03-14 12:00:00,6.53,55.48,0,
2024-03-14 14:00:00,6.72,31.35,0,
2024-03-14 16:00:00,6.73,52.02,0,
2024-03-14 18:00:00,7.17,40.24,0,
2024-03-14 20:00:00,6.74,15.04,0,Maintenance
2024-03-14 22:00:00,6.6,57.87,0,
2024-03-15 00:00:00,7.3,39.96,0,
2024-03-15 02:00:00,6.68,43.96,0,
2024-03-15 04:00:00,7.15,30.41,0,
2024-03-15 06:00:00,6.74,32.45,0,
2024-03-15 08:00:00,6.6,37.76,0,
2024-03-15 10:00:00,6.74,30.84,0,
2024-03-15 12:00:00,7.22,48.94,0,
2024-03-15 14:00:00,7.36,42.79,0,
2024-03-15 16:00:00,7.33,46.44,0,
2024-03-15 18:00:00,6.9,35.24,0,
2024-03-15 20:00:00,7.17,38.88,0,
2024-03-15 22:00:00,5.93,22.41,0,pH rendah
2024-03-16 00:00:00,6.79,58.96,0,
2024-03-16 02:00:00,7.4,31.51,0,
2024-03-16 04:00:00,6.51,56.71,0,
2024-03-16 06:00:00,6.59,47.31,0,
2024-03-16 08:00:00,6.71,46.92,0,
2024-03-16 10:00:00,6.53,45.01,0,
2024-03-16 12:00:00,6.68,32.08,0,
2024-03-16 14:00:00,7.08,32.7,0,
2024-03-16 16:00:00,7.92,17.5,0,pH tinggi
2024-03-16 18:00:00,7.39,40.23,0,
2024-03-16 20:00:00,7.32,57.52,0,
2024-03-16 22:00:00,8.11,20.67,0,pH tinggi
2024-03-17 00:00:00,6.76,34.3,0,
2024-03-17 02:00:00,6.88,51.44,0,
2024-03-17 04:00:00,7.09,38.8,0,
2024-03-17 06:00:00,7.18,17.52,0,Produksi turun
2024-03-17 08:00:00,7.12,50.93,0,
2024-03-17 10:00:00,6.91,57.01,0,
2024-03-17 12:00:00,7.05,53.77,0,
2024-03-17 14:00:00,6.94,50.29,0,
2024-03-17 16:00:00,6.79,50.39,0,
2024-03-17 18:00:00,7.45,58.38,0,
2024-03-17 20:00:00,7.26,38.87,0,
2024-03-17 22:00:00,5.88,15.08,0,pH rendah
2024-03-18 00:00:00,7.37,38.16,0,
2024-03-18 02:00:00,6.99,36.54,0,
2024-03-18 04:00:00,7.39,49.86,0,
2024-03-18 06:00:00,6.64,17.8,0,Maintenance
2024-03-18 08:00:00,6.93,47.8,0,
2024-03-18 10:00:00,6.52,30.49,0,
2024-03-18 12:00:00,6.77,51.86,0,
2024-03-18 14:00:00,7.04,39.71,0,
2024-03-18 16:00:00,7.13,49.95,0,
2024-03-18 18:00:00,6.76,46.7,0,
2024-03-18 20:00:00,6.64,40.28,0,
2024-03-18 22:00:00,6.55,18.69,0,Produksi turun
2024-03-19 00:00:00,7.48,32.83,0,
2024-03-19 02:00:00,7.03,54.95,0,
2024-03-19 04:00:00,6.67,57.55,0,
2024-03-19 06:00:00,6.77,49.49,0,
2024-03-19 08:00:00,6.52,33.1,0,
2024-03-19 10:00:00,7.41,42.06,0,
2024-03-19 12:00:00,6.62,51.87,0,
2024-03-19 14:00:00,7.08,53.39,0,
2024-03-19 16:00:00,6.77,33.55,0,
2024-03-19 18:00:00,7.05,30.0,0,
2024-03-19 20:00:00,7.15,51.36,0,
2024-03-19 22:00:00,8.32,22.38,0,pH tinggi
2024-03-20 00:00:00,6.71,37.63,0,
2024-03-20 02:00:00,6.51,30.39,0,
2024-03-20 04:00:00,6.64,46.21,0,
2024-03-20 06:00:00,7.4,55.53,0,
2024-03-20 08:00:00,7.37,58.73,0,
2024-03-20 10:00:00,7.1,46.97,0,
2024-03-20 12:00:00,7.1,45.43,0,
2024-03-20 14:00:00,7.17,32.55,0,
2024-03-20 16:00:00,6.68,46.47,0,
2024-03-20 18:00:00,7.41,41.4,0,
2024-03-20 20:00:00,6.92,48.21,0,
2024-03-20 22:00:00,6.88,41.66,0,
2024-03-21 00:00:00,7.02,37.21,0,
2024-03-21 02:00:00,6.55,32.85,0,
2024-03-21 04:00:00,6.67,39.45,0,
2024-03-21 06:00:00,7.24,32.9,0,
2024-03-21 08:00:00,6.58,35.31,0,
2024-03-21 10:00:00,7.1,59.62,0,
2024-03-21 12:00:00,6.75,43.32,0,
2024-03-21 14:00:00,6.89,45.96,0,
2024-03-21 16:00:00,6.79,56.21,0,
2024-03-21 18:00:00,6.86,59.87,0,
2024-03-21 20:00:00,7.22,47.48,0,
2024-03-21 22:00:00,6.8,54.37,0,
2024-03-22 00:00:00,7.07,39.81,0,
2024-03-22 02:00:00,6.98,39.17,0,
2024-03-22 04:00:00,7.36,14.02,0,Produksi turun
2024-03-22 06:00:00,7.44,50.18,0,
2024-03-22 08:00:00,7.23,50.47,0,
2024-03-22 10:00:00,7.44,18.49,0,Produksi turun
2024-03-22 12:00:00,6.53,34.0,0,
2024-03-22 14:00:00,6.65,19.42,0,Maintenance
2024-03-22 16:00:00,7.1,33.85,0,
2024-03-22 18:00:00,6.55,47.35,0,
2024-03-22 20:00:00,7.0,50.8,0,
2024-03-22 22:00:00,7.1,51.02,0,
2024-03-23 00:00:00,6.83,52.6,0,
2024-03-23 02:00:00,7.27,56.19,0,
2024-03-23 04:00:00,6.61,45.0,0,
2024-03-23 06:00:00,6.58,51.91,0,
2024-03-23 08:00:00,7.23,48.58,0,
2024-03-23 10:00:00,7.0,35.6,0,
2024-03-23 12:00:00,7.37,78.81,0,Produksi naik drastis
2024-03-23 14:00:00,6.93,38.54,0,
2024-03-23 16:00:00,6.75,43.29,0,
2024-03-23 18:00:00,7.32,48.51,0,
2024-03-23 20:00:00,7.3,55.5,0,
2024-03-23 22:00:00,7.19,35.89,0,
2024-03-24 00:00:00,6.77,33.77,0,
2024-03-24 02:00:00,7.09,58.9,0,
2024-03-24 04:00:00,6.86,33.24,0,
2024-03-24 06:00:00,6.59,44.35,0,
2024-03-24 08:00:00,7.42,47.57,0,
2024-03-24 10:00:00,6.64,46.24,0,
2024-03-24 12:00:00,7.45,32.58,0,
2024-03-24 14:00:00,6.95,31.71,0,
2024-03-24 16:00:00,6.69,33.16,0,
2024-03-24 18:00:00,7.31,23.05,0,Produksi turun
2024-03-24 20:00:00,6.6,76.58,0,Produksi naik drastis
2024-03-24 22:00:00,7.23,37.01,0,
2024-03-25 00:00:00,7.31,49.13,0,
2024-03-25 02:00:00,7.16,54.6,0,
2024-03-25 04:00:00,7.19,31.25,0,
2024-03-25 06:00:00,7.35,44.94,0,
2024-03-25 08:00:00,6.75,50.68,0,
2024-03-25 10:00:00,6.99,37.57,0,
2024-03-25 12:00:00,6.72,39.23,0,
2024-03-25 14:00:00,7.49,48.41,0,
2024-03-25 16:00:00,6.71,83.87,0,Produksi naik drastis
2024-03-25 18:00:00,6.54,54.3,0,
2024-03-25 20:00:00,7.21,47.49,0,
2024-03-25 22:00:00,7.43,51.91,0,
2024-03-26 00:00:00,6.68,40.94,0,
2024-03-26 02:00:00,7.07,49.23,0,
2024-03-26 04:00:00,7.42,43.99,0,
2024-03-26 06:00:00,6.53,35.7,0,
2024-03-26 08:00:00,7.2,51.05,0,
2024-03-26 10:00:00,6.8,46.69,0,
2024-03-26 12:00:00,7.42,40.76,0,
2024-03-26 14:00:00,7.47,57.34,0,
2024-03-26 16:00:00,7.44,30.63,0,
2024-03-26 18:00:00,6.97,39.47,0,
2024-03-26 20:00:00,7.36,31.71,0,
2024-03-26 22:00:00,7.34,53.0,0,
2024-03-27 00:00:00,6.82,51.06,0,
2024-03-27 02:00:00,7.33,39.94,0,
2024-03-27 04:00:00,6.54,50.27,0,
2024-03-27 06:00:00,7.1,41.88,0,
2024-03-27 08:00:00,8.09,27.58,0,pH tinggi
2024-03-27 10:00:00,6.62,43.63,0,
2024-03-27 12:00:00,6.58,42.37,0,
2024-03-27 14:00:00,7.2,58.04,0,
2024-03-27 16:00:00,6.84,37.53,0,
2024-03-27 18:00:00,7.22,33.61,0,
2024-03-27 20:00:00,6.57,47.54,0,
2024-03-27 22:00:00,6.82,59.08,0,
2024-03-28 00:00:00,7.04,41.34,0,
2024-03-28 02:00:00,7.29,31.86,0,
2024-03-28 04:00:00,6.82,40.18,0,
2024-03-28 06:00:00,7.13,45.18,0,
2024-03-28 08:00:00,7.39,34.86,0,
2024-03-28 10:00:00,7.12,49.74,0,
2024-03-28 12:00:00,8.24,28.23,0,pH tinggi
2024-03-28 14:00:00,6.52,43.55,0,
2024-03-28 16:00:00,7.37,40.64,0,
2024-03-28 18:00:00,6.52,42.02,0,
2024-03-28 20:00:00,7.37,33.45,0,
2024-03-28 22:00:00,7.03,56.5,0,
2024-03-29 00:00:00,7.44,42.44,0,
2024-03-29 02:00:00,7.3,41.62,0,
2024-03-29 04:00:00,7.5,49.79,0,
2024-03-29 06:00:00,6.85,43.26,0,
2024-03-29 08:00:00,7.27,49.45,0,
2024-03-29 10:00:00,6.9,31.84,0,
2024-03-29 12:00:00,6.98,54.41,0,
2024-03-29 14:00:00,7.13,58.22,0,
2024-03-29 16:00:00,7.37,49.46,0,
2024-03-29 18:00:00,7.48,58.64,0,
2024-03-29 20:00:00,7.27,34.54,0,
2024-03-29 22:00:00,6.92,44.32,0,
2024-03-30 00:00:00,6.79,13.17,0,Produksi turun
2024-03-30 02:00:00,7.24,47.45,0,
2024-03-30 04:00:00,6.74,42.04,0,
2024-03-30 06:00:00,6.61,40.14,0,
2024-03-30 08:00:00,6.85,33.8,0,
2024-03-30 10:00:00,6.79,41.75,0,
2024-03-30 12:00:00,6.8,34.88,0,
2024-03-30 14:00:00,6.73,52.03,0,
2024-03-30 16:00:00,6.54,36.26,0,
2024-03-30 18:00:00,6.52,31.76,0,
2024-03-30 20:00:00,7.49,46.57,0,
2024-03-30 22:00:00,6.64,16.68,0,Produksi turun
2024-03-31 00:00:00,6.88,56.16,0,
2024-03-31 02:00:00,7.18,47.31,0,
2024-03-31 04:00:00,6.72,40.36,0,
2024-03-31 06:00:00,7.45,54.09,0,
2024-03-31 08:00:00,7.29,46.21,0,
2024-03-31 10:00:00,6.59,32.38,0,
2024-03-31 12:00:00,6.92,46.98,0,
2024-03-31 14:00:00,7.38,57.24,0,
2024-03-31 16:00:00,7.44,41.89,0,
2024-03-31 18:00:00,6.97,38.89,0,
2024-03-31 20:00:00,7.11,34.3,0,
2024-03-31 22:00:00,6.67,34.54,0,
2024-04-01 00:00:00,7.49,42.98,0,
2024-04-01 02:00:00,6.73,47.87,0,
2024-04-01 04:00:00,7.44,32.42,0,
2024-04-01 06:00:00,7.15,58.19,0,
2024-04-01 08:00:00,7.11,52.65,0,
2024-04-01 10:00:00,7.01,47.6,0,
2024-04-01 12:00:00,6.73,54.85,0,
2024-04-01 14:00:00,6.68,32.41,0,
2024-04-01 16:00:00,6.72,44.31,0,
2024-04-01 18:00:00,6.69,48.9,0,
2024-04-01 20:00:00,7.28,54.86,0,
2024-04-01 22:00:00,6.85,53.5,0,
2024-04-02 00:00:00,6.56,38.31,0,
2024-04-02 02:00:00,6.05,27.21,0,pH rendah
2024-04-02 04:00:00,7.38,33.73,0,
2024-04-02 06:00:00,7.43,56.25,0,
2024-04-02 08:00:00,7.49,59.13,0,
2024-04-02 10:00:00,6.67,35.31,0,
2024-04-02 12:00:00,6.9,51.66,0,
2024-04-02 14:00:00,7.26,31.21,0,
2024-04-02 16:00:00,7.2,42.16,0,
2024-04-02 18:00:00,6.76,80.1,0,Produksi naik drastis
2024-04-02 20:00:00,7.32,47.42,0,
2024-04-02 22:00:00,6.72,58.08,0,
2024-04-03 00:00:00,6.72,50.17,0,
2024-04-03 02:00:00,7.04,44.44,0,
2024-04-03 04:00:00,7.09,54.29,0,
2024-04-03 06:00:00,7.08,58.52,0,
2024-04-03 08:00:00,6.59,30.66,0,
2024-04-03 10:00:00,7.38,59.48,0,
2024-04-03 12:00:00,6.77,32.58,0,
2024-04-03 14:00:00,6.36,20.06,0,Maintenance
2024-04-03 16:00:00,7.39,38.41,0,
2024-04-03 18:00:00,6.75,89.81,0,Produksi naik drastis
2024-04-03 20:00:00,7.36,43.2,0,
2024-04-03 22:00:00,7.31,49.32,0,
2024-04-04 00:00:00,7.16,41.43,0,
2024-04-04 02:00:00,7.05,31.64,0,
2024-04-04 04:00:00,6.59,47.98,0,
2024-04-04 06:00:00,6.91,57.07,0,
2024-04-04 08:00:00,6.87,41.5,0,
2024-04-04 10:00:00,6.76,36.49,0,
2024-04-04 12:00:00,8.1,28.45,0,pH tinggi
2024-04-04 14:00:00,7.0,31.45,0,
2024-04-04 16:00:00,6.58,54.61,0,
2024-04-04 18:00:00,6.72,54.79,0,
2024-04-04 20:00:00,7.18,47.64,0,
2024-04-04 22:00:00,6.58,40.59,0,
